"","x"
"126",0.999994680606284
"127",0.999995200835301
"128",0.999996214219091
"129",0.999995295219811
"130",0.999994770262528
"131",0.999995115603936
"132",0.999994942336021
"133",0.999995984033406
"134",0.99999549057639
"135",0.999996073321863
"136",0.999996672913517
"137",0.999996156084087
"138",0.999996295539917
"139",0.999995956582819
"140",0.999996178486206
"141",0.999996854378966
"142",0.99999698009683
"143",0.999995958113736
"144",0.999994687023321
"145",0.999995064190406
"146",0.99999495795911
"147",0.999995761485238
"148",0.999995165208311
"149",0.999994787870484
"150",0.999995636381975
"151",0.999997239133726
"152",0.999996755895048
"153",0.999995920337266
"154",0.999996271207851
"155",0.999995506315538
"156",0.999995492032917
"157",0.999993645696939
"158",0.999994268121999
"159",0.999994254220878
"160",0.999994268060833
"161",0.999993910644288
"162",0.999993076934031
"163",0.999993520751684
"164",0.999994285026209
"165",0.999994369030974
"166",0.999994730829588
"167",0.999994418909492
"168",0.999994567725319
"169",0.999995078392792
"170",0.999996223655167
"171",0.999996005058278
"172",0.999995370551405
"173",0.99999504840227
"174",0.999995050282863
"175",0.9999957894525
"176",0.999995809031155
"177",0.999995244502575
"178",0.999995940161105
"179",0.999996054948239
"180",0.999996267648985
"181",0.999995550684571
"182",0.999996106434168
"183",0.999996157040998
"184",0.999996167033136
"185",0.999996453823828
"186",0.999996173614413
"187",0.999995631054867
"188",0.999996935760586
"189",0.999995833435722
"190",0.999995690058341
"191",0.99999456877445
"192",0.999995798151566
"193",0.999995504181903
"194",0.999995778374016
"195",0.999995124249904
"196",0.999995155096081
"197",0.999995402118466
"198",0.99999603397453
"199",0.999996788450859
"200",0.999995964520505
"201",0.999995369274058
"202",0.999995312194194
"203",0.999996233248319
"204",0.999996507413598
"205",0.999996117876051
"206",0.999996606828407
"207",0.999995627236125
"208",0.999995234268438
"209",0.999995348174761
"210",0.999994147701166
"211",0.999993407283804
"212",0.999995055505852
"213",0.999993901596876
"214",0.999993433284778
"215",0.999993179813271
"216",0.999993578636619
"217",0.999993598976621
"218",0.99999378844569
"219",0.99999450329935
"220",0.999994517133779
"221",0.999993114714575
"222",0.999993801879901
"223",0.999993942894678
"224",0.999993843753713
"225",0.999994300015059
"226",0.99999417300837
"227",0.999994524177617
"228",0.999994962120123
"229",0.999994817954275
"230",0.999995416310554
"231",0.999994969784727
"232",0.999995353262502
"233",0.999995809548048
"234",0.999995683252434
"235",0.999996195169122
"236",0.999994612791084
"237",0.999996033873482
"238",0.999996479283686
"239",0.999995274912391
"240",0.999995170824202
"241",0.99999439018185
"242",0.999994866457045
"243",0.999995674664616
"244",0.999996505513976
"245",0.999996497632055
"246",0.999996585670261
"247",0.99999562552068
"248",0.999997319864773
"249",0.999995981964973
"250",0.999996383098995
"251",0.999994943815868
"252",0.999994077879469
"253",0.999994109338522
"254",0.999994023690127
"255",0.99999394607133
"256",0.999994631032552
"257",0.999994837635397
"258",0.999993787807413
"259",0.999994118893509
"260",0.999994367266852
"261",0.999993901431129
"262",0.999994910689335
"263",0.99999447562479
"264",0.99999476867933
"265",0.999995630782382
"266",0.999996393078876
"267",0.999995722895705
"268",0.999995287133095
"269",0.999995679841948
"270",0.999995772563974
"271",0.999996161879152
"272",0.999995739651237
"273",0.999995353250219
"274",0.999995196404921
"275",0.999995104911077
"276",0.999994935417676
"277",0.999995380280239
"278",0.999995877650083
"279",0.999995678420482
"280",0.999997314859004
"281",0.99999666057077
"282",0.999997559735481
"283",0.999995972754625
"284",0.999995428311649
"285",0.999994385734138
"286",0.999995320984734
"287",0.999995048037688
"288",0.999995363076961
"289",0.999996169906798
"290",0.999996936612872
"291",0.999996915514098
"292",0.999995734138053
"293",0.999996119126954
"294",0.999995616716674
"295",0.999997502604148
"296",0.999996035669407
"297",0.999996622115453
"298",0.999995976342629
"299",0.999996954940183
"300",0.999996046766682
"301",0.99999668146245
"302",0.999995382911547
"303",0.999995615351385
"304",0.999996625541992
"305",0.999995579946008
"306",0.999995823142301
"307",0.999996391253325
"308",0.999996770133316
"309",0.999994646378217
"310",0.999996936312434
"311",0.999996195745589
"312",0.999995627344156
"313",0.9999960999832
"314",0.999996103138585
"315",0.999996010747116
"316",0.999996047363527
"317",0.999995846001621
"318",0.999996320653563
"319",0.999996883715087
"320",0.999995429788822
"321",0.999996222384547
"322",0.9999954431531
"323",0.999995068183243
"324",0.999995071306273
"325",0.999995553538042
"326",0.999996050148131
"327",0.99999514705288
"328",0.999994861044175
"329",0.999995540888512
"330",0.999995662395946
"331",0.99999591481468
"332",0.99999574155434
"333",0.999995954924377
"334",0.99999658473957
"335",0.999995878806069
"336",0.999995530146125
"337",0.999995550904865
"338",0.999995152690618
"339",0.999996059408538
"340",0.999995842024928
"341",0.999995083034623
"342",0.99999518941467
"343",0.999994895277077
"344",0.999995161514244
"345",0.999994330755835
"346",0.999994675890285
"347",0.999995168164676
"348",0.999995296175723
"349",0.999994636131399
"350",0.999995789933237
"351",0.999995935785852
"352",0.999995853895654
"353",0.999995764474339
"354",0.999995854806963
"355",0.999993184431396
"356",0.999995949595576
"357",0.999996938147671
"358",0.999996137376325
"359",0.999995630027647
"360",0.999996143258211
"361",0.999995775136722
"362",0.999995290182886
"363",0.99999615008962
"364",0.999995196109641
"365",0.999996746127324
"366",0.999995684377165
"367",0.999995733099132
"368",0.999995543808849
"369",0.999995580262704
"370",0.999994886795147
"371",0.999994046281987
"372",0.999994688775562
"373",0.999995249604912
"374",0.999994643543761
"375",0.999995062261201
"376",0.999995204375558
"377",0.999994909387156
"378",0.999995944836369
"379",0.999995812621767
"380",0.999995817880428
"381",0.999996118209977
"382",0.999994772920364
"383",0.999994253016154
"384",0.999994270360978
"385",0.999993553859955
"386",0.999993804328137
"387",0.9999939631919
"388",0.999993697559244
"389",0.99999403706711
"390",0.999993921591962
"391",0.999994083245517
"392",0.999993813407724
"393",0.999993689835251
"394",0.999993797971349
"395",0.999993767373991
"396",0.999993919009049
"397",0.999993930971213
"398",0.999993416896159
"399",0.999994678055284
"400",0.999993711729158
"401",0.999993808980378
"402",0.999994005373312
"403",0.999993730088558
"404",0.999993886321879
"405",0.999993833866996
"406",0.999993963177659
"407",0.999992886138269
"408",0.999993239906541
"409",0.999993718106734
"410",0.999993990335843
"411",0.999994009995417
"412",0.999993753198855
"413",0.999994318108893
"414",0.999994471288592
"415",0.99999421053025
"416",0.999994200166768
"417",0.999994304800993
"418",0.999993764865992
"419",0.999994019966974
"420",0.999993865807471
"421",0.99999359441848
"422",0.999993729057441
"423",0.999994160151793
"424",0.999993468457848
"425",0.999993622607981
"426",0.999993805994714
"427",0.999993830316192
"428",0.999994192322308
"429",0.999993676345446
"430",0.999994004186925
"431",0.999994211792799
"432",0.999993729688803
"433",0.99999424586374
"434",0.999994572990155
"435",0.999994684351434
"436",0.999995872002467
"437",0.99999464557459
"438",0.999993626802758
"439",0.999994272976456
"440",0.999995340698081
"441",0.999995680512112
"442",0.999996820225709
"443",0.999996450590034
"444",0.999995859026193
"445",0.999996268259195
"446",0.999996426075444
"447",0.999995081948945
"448",0.999994975434356
"449",0.999994977968854
"450",0.999995025302597
"451",0.999995021124842
"452",0.999995862218726
"453",0.999995354342553
"454",0.999995388888378
"455",0.999996025975029
"456",0.999995970380031
"457",0.999995109655545
"458",0.999995386953604
"459",0.999995151429198
"460",0.999994931367197
"461",0.999994587166131
"462",0.999994501121053
"463",0.99999415349476
"464",0.999994276357929
"465",0.999994485438896
"466",0.999994848332214
"467",0.999994917774219
"468",0.999994681162317
"469",0.999995224018064
"470",0.999996532795806
"471",0.999996538254646
"472",0.999996577812883
"473",0.999995417430665
"474",0.999996028940258
"475",0.999994952316123
"476",0.999994956058303
"477",0.999994362370625
"478",0.999993970972942
"479",0.999994593384651
"480",0.999995271966396
"481",0.999994212937906
"482",0.999994479521676
"483",0.999994753305244
"484",0.999994143848924
"485",0.999994203609262
"486",0.999994328494752
"487",0.99999618734798
"488",0.999995228160075
"489",0.999995394271982
"490",0.999995164425317
"491",0.999994865991329
"492",0.99999489992141
"493",0.999997211687381
"494",0.999995869490905
"495",0.999995919680663
"496",0.999996716491422
"497",0.999996827544593
"498",0.999995217090701
"499",0.999997181255773
"500",0.99999562630225
"501",0.999996303091483
"502",0.999996395864878
"503",0.999996257036573
"504",0.999995978776249
"505",0.999995418859065
"506",0.999995830532419
"507",0.999995835171247
"508",0.999996055731261
"509",0.999996886134312
"510",0.999996943070389
"511",0.999995710851208
"512",0.999996232369596
"513",0.999995864561418
"514",0.999995560716634
"515",0.999996936090131
"516",0.999998199893425
"517",0.999996336794026
"518",0.999996163564073
"519",0.999994678227088
"520",0.999996013396313
"521",0.999996117693864
"522",0.999996472084327
"523",0.999996677851864
"524",0.99999644473048
"525",0.999996548777504
"526",0.999995477639977
"527",0.999996966725052
"528",0.999995880583109
"529",0.999996467421187
"530",0.999994953179474
"531",0.999994928670667
"532",0.999995906734447
"533",0.999996598534791
"534",0.999996897664645
"535",0.999996760304604
"536",0.999995558809535
"537",0.999996633519321
"538",0.999995659021295
"539",0.999996087558528
"540",0.999995307289818
"541",0.999996317880555
"542",0.999995155519191
"543",0.999996434046701
"544",0.999995661408994
"545",0.999995519587339
"546",0.999995858443239
"547",0.999996009547349
"548",0.999996217354307
"549",0.999995504312744
"550",0.999994980947985
"551",0.999995782824993
"552",0.999995110172331
"553",0.99999515518617
"554",0.999995741797801
"555",0.999996594625891
"556",0.99999543676357
"557",0.999995555100265
"558",0.999995459077548
"559",0.999995885836938
"560",0.999995868214269
"561",0.999996132987471
"562",0.999995198372001
"563",0.9999962219952
"564",0.999994726283547
"565",0.999994810843262
"566",0.999995648490186
"567",0.999996571477836
"568",0.999996528106462
"569",0.999995681792591
"570",0.999994905409953
"571",0.999995614084479
"572",0.999995308429668
"573",0.999995021731822
"574",0.999994265287326
"575",0.999994279244303
"576",0.999994123999714
"577",0.999994068386286
"578",0.999994081231036
"579",0.999994203773917
"580",0.999993960892021
"581",0.999993937507004
"582",0.999994741459658
"583",0.999995469633438
"584",0.999995418703846
"585",0.999996044603685
"586",0.999996406953941
"587",0.999996506824319
"588",0.999994899619114
"589",0.99999385304467
"590",0.999994308393758
"591",0.999994647880518
"592",0.999994939140931
"593",0.999994071190176
"594",0.999994799319211
"595",0.999994355076411
"596",0.99999486886403
"597",0.999994569220333
"598",0.999994645743918
"599",0.999994276813763
"600",0.999994189872146
"601",0.999994611853943
"602",0.999995631920232
"603",0.999995259765969
"604",0.99999580732022
"605",0.999995163878081
"606",0.999996080562152
"607",0.999996501511278
"608",0.999995992241134
"609",0.99999589033122
"610",0.99999515923275
"611",0.999995578451699
"612",0.999996746643943
"613",0.999996326276555
"614",0.999995647728063
"615",0.999995378286568
"616",0.999995753451454
"617",0.99999596751946
"618",0.999995162245326
"619",0.999994306103165
"620",0.999993895681112
"621",0.999993334956803
"622",0.999994976280882
"623",0.999993226520286
"624",0.999993315160385
"625",0.99999470122575
"626",0.999994437252826
"627",0.99999378250847
"628",0.999993977230392
"629",0.999993844904755
"630",0.999994151584769
"631",0.999994200507278
"632",0.999994701960494
"633",0.999995552323763
"634",0.999995316618257
"635",0.999996028594688
"636",0.999995071245912
"637",0.999995038767306
"638",0.99999440676507
"639",0.999995114804677
"640",0.999996535059826
"641",0.999995673577552
"642",0.999995928562477
"643",0.999996381736862
"644",0.999996475374356
"645",0.999995385729202
"646",0.999995114508857
"647",0.999994766700451
"648",0.999995137809265
"649",0.9999959453587
"650",0.999996504728334
"651",0.999995517963319
"652",0.999995797455953
"653",0.999995199746444
"654",0.999995654138614
"655",0.9999961205637
"656",0.999995406820518
"657",0.999994137407928
"658",0.999994588281233
"659",0.999995395611688
"660",0.999996121499617
"661",0.999996638455516
"662",0.999996740279347
"663",0.999996329712733
"664",0.999995962842873
"665",0.999995598040191
"666",0.99999622816998
"667",0.999995782414152
"668",0.999996004545554
"669",0.999996181650522
"670",0.999996003266209
"671",0.999996196922081
"672",0.99999590332113
"673",0.999995888700715
"674",0.99999564419191
"675",0.999996394503135
"676",0.999995623047902
"677",0.999995166955679
"678",0.999995675437361
"679",0.999996070609889
"680",0.999996313811632
"681",0.999996585382437
"682",0.99999572179156
"683",0.999995928615
"684",0.999995290377576
"685",0.999994074279974
"686",0.99999442325884
"687",0.999994552213129
"688",0.99999435783651
"689",0.999994238115051
"690",0.999994533489117
"691",0.999994628087431
"692",0.999995086038555
"693",0.999996242324747
"694",0.999996594866558
"695",0.999996431382392
"696",0.999995246413179
"697",0.999995613818935
"698",0.999994774986572
"699",0.999995998127364
"700",0.999997043245046
"701",0.999995074577441
"702",0.999996589284083
"703",0.999996264413457
"704",0.999994717797779
"705",0.999995635199641
"706",0.99999639250874
"707",0.999995719890444
"708",0.999996592080295
"709",0.999995920565078
"710",0.999996669546072
"711",0.999996201517068
"712",0.999995483345906
"713",0.999995985815623
"714",0.999995795252762
"715",0.999995125035935
"716",0.999996388611889
"717",0.999995287793675
"718",0.999996376795323
"719",0.999996724000743
"720",0.999995828706573
"721",0.999996835722863
"722",0.99999569681751
"723",0.9999964063434
"724",0.999995955660252
"725",0.999995545769726
"726",0.999995689671393
"727",0.999995790306022
"728",0.999995829687126
"729",0.999996612833673
"730",0.999996191782101
"731",0.999997033320733
"732",0.999995420121398
"733",0.999994745472363
"734",0.999996049273071
"735",0.999996936183825
"736",0.999995571389496
"737",0.999995523153112
"738",0.999995101458845
"739",0.999994893957491
"740",0.999994870019825
"741",0.999994938505973
"742",0.999994678827403
"743",0.999995763071729
"744",0.999994970297966
"745",0.999995757886053
"746",0.999996218136201
"747",0.999995057940421
"748",0.999994241537538
"749",0.999994396162925
"750",0.99999470274712
"751",0.999994636417784
"752",0.999995392097015
"753",0.999995170456124
"754",0.999995736135874
"755",0.999995833227953
"756",0.999996561671243
"757",0.999996247092387
"758",0.999995789605176
"759",0.999994731033203
"760",0.999996216821728
"761",0.999995484462745
"762",0.999994775644962
"763",0.999995493290258
"764",0.9999954565432
"765",0.999994812656181
"766",0.999995160114388
"767",0.999995708038661
"768",0.999995160291725
"769",0.999996759561927
"770",0.999996077386919
"771",0.99999583992419
"772",0.999996601640208
"773",0.999995154643776
"774",0.999996834459216
"775",0.999996332840511
"776",0.999996718175652
"777",0.999996271099019
"778",0.999997411930194
"779",0.999996306695811
"780",0.999995917354596
"781",0.99999570878224
"782",0.999994534235111
"783",0.999997687680318
"784",0.999996905135865
"785",0.999994870356562
"786",0.999995109872791
"787",0.999995745996413
"788",0.999996908934027
"789",0.999995929104203
"790",0.999995650503754
"791",0.999996194879616
"792",0.999996587480411
"793",0.999996004195408
"794",0.999996236562748
"795",0.999996341161038
"796",0.999995500188453
"797",0.999996086079623
"798",0.999995841914388
"799",0.999995706987006
"800",0.999995472577232
"801",0.999994725037245
"802",0.999994814422695
"803",0.999994749518305
"804",0.999994727632968
"805",0.999995198426905
"806",0.999994716759422
"807",0.999994503578243
"808",0.999994437575073
"809",0.999993647524895
"810",0.999994116496759
"811",0.999994529227862
"812",0.999993949460997
"813",0.999993721392668
"814",0.999993651739957
"815",0.999993740941139
"816",0.999993512642457
"817",0.99999379133116
"818",0.999993570512897
"819",0.999993809795042
"820",0.999993020753137
"821",0.999993561439347
"822",0.99999383558573
"823",0.999993846076866
"824",0.999993746167424
"825",0.999993759282962
"826",0.999993970488053
"827",0.999993829563432
"828",0.999993905943795
"829",0.999993792503329
"830",0.999993846853348
"831",0.99999359950134
"832",0.999993473930971
"833",0.999993716132085
"834",0.999993916943095
"835",0.999994452089242
"836",0.999994138540907
"837",0.999994068002846
"838",0.999995022530262
"839",0.999995216645407
"840",0.999996052309672
"841",0.999995344744272
"842",0.999995135250544
"843",0.999995139000441
"844",0.999995365631026
"845",0.999995662144784
"846",0.999995949478949
"847",0.99999498852961
"848",0.999995811107044
"849",0.999995893868408
"850",0.999995354749965
"851",0.999995422790213
"852",0.999995845612152
"853",0.999995623459043
"854",0.999995098549293
"855",0.999995346323307
"856",0.999995187119911
"857",0.999995400167577
"858",0.999995496686488
"859",0.999996438631026
"860",0.999995717492937
"861",0.999996315624353
"862",0.999996000022087
"863",0.999996750308433
"864",0.999996310385233
"865",0.999996753792387
"866",0.999995255406409
"867",0.999995382960627
"868",0.999996356218854
"869",0.999997605317654
"870",0.99999546901757
"871",0.999996373714077
"872",0.999995528585295
"873",0.999996220316464
"874",0.999996518508636
"875",0.99999608794182
"876",0.999996279176839
"877",0.9999960710565
"878",0.999995819456413
"879",0.999995926290445
"880",0.999996267486232
"881",0.99999520285868
"882",0.999996497978403
"883",0.999996930149776
"884",0.999996051018627
"885",0.999996841302557
"886",0.999995879714751
"887",0.999994998602999
"888",0.999995807610782
"889",0.999995917269076
"890",0.999995648762416
"891",0.999994679518792
"892",0.999996389132466
"893",0.999995911397924
"894",0.999995914536139
"895",0.999995687570755
"896",0.999995910083837
"897",0.999995397211412
"898",0.999994855241586
"899",0.999995758177564
"900",0.999996159556806
"901",0.999995547783922
"902",0.999995929071064
"903",0.999995083430791
"904",0.999996056166957
"905",0.999995337535393
"906",0.999995879456317
"907",0.999995700445756
"908",0.999995674650393
"909",0.999995281960067
"910",0.999994960932665
"911",0.999997201273173
"912",0.999996592994857
"913",0.999996247126414
"914",0.999996403721206
"915",0.999995750852051
"916",0.999995836172833
"917",0.999995598655782
"918",0.999995046796772
"919",0.999996067947712
"920",0.999996587394736
"921",0.999995709425611
"922",0.999995710468525
"923",0.999995594905766
"924",0.99999587613894
"925",0.999997074998399
"926",0.999997584115103
"927",0.999995629071598
"928",0.999994676759967
"929",0.999994856085366
"930",0.999994775366184
"931",0.999994389358014
"932",0.999993929425987
"933",0.999993987178598
"934",0.999992967102304
"935",0.999994474225856
"936",0.999993801525209
"937",0.999994074105084
"938",0.999994282958292
"939",0.99999420724488
"940",0.999993862505243
"941",0.999993428487247
"942",0.99999376126414
"943",0.999993694622101
"944",0.999993355552573
"945",0.999994193019053
"946",0.999993931905763
"947",0.999993647156945
"948",0.999994089913019
"949",0.999994619156446
"950",0.999994972980838
"951",0.99999553539773
"952",0.99999569497796
"953",0.999994403496954
"954",0.999995490094162
"955",0.99999547273095
"956",0.999996282339166
"957",0.99999597876064
"958",0.999996236885912
"959",0.999995832750029
"960",0.999995118954062
"961",0.999997099285171
"962",0.999996234584055
"963",0.999996616882067
"964",0.999995261406876
"965",0.99999418452958
"966",0.999994634133123
"967",0.999994672672252
"968",0.9999955221706
"969",0.999995385265303
"970",0.999996125965127
"971",0.999995813152602
"972",0.999995320174697
"973",0.999995480433
"974",0.999995091237104
"975",0.999995542026193
"976",0.999996538755783
"977",0.999996137939013
"978",0.999995341486672
"979",0.999995589837032
"980",0.999994816002647
"981",0.999995188383673
"982",0.999994130648688
"983",0.999994171511917
"984",0.99999406558708
"985",0.999994175970429
"986",0.999994444802749
"987",0.999993625812624
"988",0.999994424618321
"989",0.999994941342703
"990",0.999995436407794
"991",0.99999492199561
"992",0.999994554636412
"993",0.999994158253546
"994",0.999994138058367
"995",0.999994141214087
"996",0.999994141422801
"997",0.999993875196208
"998",0.999994032562028
"999",0.999994563191901
"1000",0.999994744054594
"1001",0.999994371686731
"1002",0.999994046204591
"1003",0.999994420561287
"1004",0.99999398876885
"1005",0.999994474600466
"1006",0.999994569453862
"1007",0.999994415639349
"1008",0.99999524298972
"1009",0.999994661269213
"1010",0.999994562028569
"1011",0.999994682074979
"1012",0.999995927741064
"1013",0.999996570142903
"1014",0.999995360210581
"1015",0.999995635507988
"1016",0.999996487689711
"1017",0.999996546767078
"1018",0.999995920797797
"1019",0.999995788778073
"1020",0.999995117375892
"1021",0.999995262653534
"1022",0.99999487881331
"1023",0.999994558026375
"1024",0.999995300832986
"1025",0.99999525110469
"1026",0.999994891549445
"1027",0.999994958986623
"1028",0.999994741249538
"1029",0.999994881421298
"1030",0.999994632099573
"1031",0.999995074508649
"1032",0.999995025397926
"1033",0.999996613460906
"1034",0.999994585048357
"1035",0.999994137357019
"1036",0.999995328910694
"1037",0.999994768087905
"1038",0.99999474286099
"1039",0.999995141133298
"1040",0.999994286523374
"1041",0.999995606739293
"1042",0.999995953600203
"1043",0.99999567558479
"1044",0.999996237192631
"1045",0.999995540153992
"1046",0.999995085610358
"1047",0.99999537496661
"1048",0.999995584782412
"1049",0.999995537680415
"1050",0.999995098040623
"1051",0.999995747933868
"1052",0.999995752688008
"1053",0.999996585336512
"1054",0.999995945095859
"1055",0.99999668648786
"1056",0.999995944095255
"1057",0.999996222109479
"1058",0.999995095032885
"1059",0.999996088306427
"1060",0.999995167335923
"1061",0.999995849994721
"1062",0.999996514435759
"1063",0.999995083298445
"1064",0.999996640811369
"1065",0.999996278741215
"1066",0.9999956658427
"1067",0.999995649182964
"1068",0.999996861467721
"1069",0.999994628208475
"1070",0.999996331032704
"1071",0.999996904849918
"1072",0.99999631398677
"1073",0.999996361311374
"1074",0.999994858290665
"1075",0.999994979805533
"1076",0.999994195481302
"1077",0.999994095220572
"1078",0.99999361833518
"1079",0.999993794856434
"1080",0.999994059506543
"1081",0.99999400521325
"1082",0.999994048138895
"1083",0.99999424806612
"1084",0.999993787954867
"1085",0.999994514739671
"1086",0.999995301574651
"1087",0.999995347658214
"1088",0.99999611845039
"1089",0.999996329737989
"1090",0.999996405278256
"1091",0.99999645631008
"1092",0.999996460825985
"1093",0.999995865551508
"1094",0.999996342082105
"1095",0.999996852501299
"1096",0.9999965421478
"1097",0.999996461905322
"1098",0.999997064771025
"1099",0.999994588601527
"1100",0.999994250434609
"1101",0.999993746130913
"1102",0.999993976180563
"1103",0.999994279080709
"1104",0.999993739196133
"1105",0.99999369589116
"1106",0.999993894320778
"1107",0.999993860764927
"1108",0.999994031750985
"1109",0.999993802777002
"1110",0.999993719815577
"1111",0.999993939539683
"1112",0.99999387381602
"1113",0.999993708759502
"1114",0.999993734602762
"1115",0.999993646533128
"1116",0.999993374300886
"1117",0.999993658241604
"1118",0.999992860940513
"1119",0.999993533060823
"1120",0.999993971772221
"1121",0.999993721998759
"1122",0.999994010711201
"1123",0.999994019342453
"1124",0.999994306315796
"1125",0.99999410888905
"1126",0.999993954424467
"1127",0.999994197866128
"1128",0.999993900246586
"1129",0.999993632375775
"1130",0.999993749492089
"1131",0.999994938952327
"1132",0.999994637173115
"1133",0.999994541529398
"1134",0.999994277478894
"1135",0.999994819993947
"1136",0.999996045619545
"1137",0.999995851704866
"1138",0.999994569395118
"1139",0.999996453951116
"1140",0.999994951091589
"1141",0.999994728002851
"1142",0.999994454755683
"1143",0.99999457536333
"1144",0.999995227066708
"1145",0.999995659326223
"1146",0.999995147412875
"1147",0.999995473719448
"1148",0.999995462826898
"1149",0.999996244941833
"1150",0.999994673914187
"1151",0.999994718996335
"1152",0.999994682919838
"1153",0.999993855576331
"1154",0.999994278790608
"1155",0.999994543998171
"1156",0.999994485503908
"1157",0.999994413480448
"1158",0.999994842981482
"1159",0.999994170547078
"1160",0.999994185045527
"1161",0.99999428641329
"1162",0.999994252530149
"1163",0.99999428948128
"1164",0.999993869032849
"1165",0.999993618643024
"1166",0.999993806324552
"1167",0.999995098742405
"1168",0.999995697463737
"1169",0.999995697647352
"1170",0.999995562707404
"1171",0.999995714257314
"1172",0.99999644864614
"1173",0.999996487302026
"1174",0.999995769585549
"1175",0.999996446808679
"1176",0.999996825267853
"1177",0.999997047403578
"1178",0.999996288154086
"1179",0.999996258792334
"1180",0.999995352112001
"1181",0.999996064508646
"1182",0.999996502228931
"1183",0.999996135510892
"1184",0.999996033892843
"1185",0.999996021972512
"1186",0.999995535823849
"1187",0.99999602797791
"1188",0.99999609568702
"1189",0.999996023667116
"1190",0.999995452104677
"1191",0.999996443824695
"1192",0.999996450213053
"1193",0.999996036905931
"1194",0.999995929073325
"1195",0.999995294914696
"1196",0.999996113880805
"1197",0.999995879820477
"1198",0.999996255574616
"1199",0.999996107717672
"1200",0.999996272603029
"1201",0.999996211679986
"1202",0.999996080347324
"1203",0.999996655026987
"1204",0.999996251291505
"1205",0.999996875247066
"1206",0.999995707045267
"1207",0.999995630264825
"1208",0.999994956748591
"1209",0.999993908262737
"1210",0.999993797456262
"1211",0.999993932795952
"1212",0.999993685628387
"1213",0.999993536686313
"1214",0.999993797510257
"1215",0.999994116422077
"1216",0.999993823342274
"1217",0.999993825732744
"1218",0.99999377128814
"1219",0.999993834105843
"1220",0.999994056472663
"1221",0.999994760353541
"1222",0.999996228722377
"1223",0.999995601757454
"1224",0.999995322489399
"1225",0.999995532989838
"1226",0.999995664147997
"1227",0.999995796816727
"1228",0.999996574640768
"1229",0.999995488968595
"1230",0.999995792963876
"1231",0.999995771327964
"1232",0.99999549210514
"1233",0.999996613789492
"1234",0.999995882302618
"1235",0.999995705874417
"1236",0.999997722074497
"1237",0.999996774388977
"1238",0.999996540663851
"1239",0.999995689973795
"1240",0.999995917308717
"1241",0.999995057158528
"1242",0.99999515437369
"1243",0.999995072441948
"1244",0.999995805997615
"1245",0.999995675332014
"1246",0.999994385278731
"1247",0.999994681596778
"1248",0.999994957633126
"1249",0.999995905454193
